path,modality,study,status,transfer_syntax,width,height,components,bits_allocated,frames,src_bytes,j2k_bytes,enc_seconds,dec_seconds,detail
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001444.dcm,mr,study_002,OK,1.2.840.10008.1.2,512,512,1,0,1,624282,108954,0.1927,0.0304,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006527.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,162059,0.1759,0.0561,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004863.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,336113,0.1883,0.063,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000746.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,281251,0.1855,0.0442,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000407.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,273746,0.1649,0.0429,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002115.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528878,150595,0.1916,0.0289,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001786.dcm,mr,study_003,OK,1.2.840.10008.1.2,320,220,1,0,1,270832,46060,0.1215,0.0345,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000199.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,252978,0.2129,0.0448,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002669.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,147187,0.1978,0.0482,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002241.dcm,mr,study_004,OK,1.2.840.10008.1.2,364,448,1,0,1,433690,119047,0.2461,0.0504,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005689.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528968,276777,0.1574,0.0531,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000733.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,262009,0.2792,0.0495,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006059.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528962,133102,0.1841,0.026,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000399.dcm,mr,study_002,OK,1.2.840.10008.1.2,224,256,1,0,1,217932,28230,0.0995,0.0205,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000215.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528880,152206,0.2097,0.038,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001019.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,277197,0.2009,0.0502,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000505.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528844,252695,0.1822,0.0573,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000472.dcm,mr,study_002,OK,1.2.840.10008.1.2,300,320,1,0,1,307642,66004,0.1428,0.079,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004456.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,327096,0.1859,0.0629,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001412.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,282892,0.2071,0.0718,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000210.dcm,mr,study_002,OK,1.2.840.10008.1.2,160,160,1,0,1,147206,15803,0.0981,0.0243,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005749.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528968,284016,0.2416,0.0386,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000938.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190798,23182,0.0986,0.0176,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001052.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190796,21412,0.1393,0.0159,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000088.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528878,144844,0.1308,0.0567,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000506.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,276378,0.1601,0.048,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004430.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,326464,0.1578,0.0529,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000892.dcm,mr,study_005,OK,1.2.840.10008.1.2,174,192,1,0,1,160394,27516,0.0941,0.0252,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003307.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528916,147467,0.1378,0.0255,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000958.dcm,mr,study_005,OK,1.2.840.10008.1.2,174,192,1,0,1,160396,25891,0.1252,0.0159,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001051.dcm,mr,study_004,OK,1.2.840.10008.1.2,224,256,1,0,1,217822,74640,0.1198,0.0251,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003678.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,325520,0.2291,0.0352,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001217.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,141780,0.1527,0.0297,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001433.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528858,180409,0.145,0.036,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001832.dcm,mr,study_005,OK,1.2.840.10008.1.2,512,512,1,0,1,619468,67742,0.181,0.037,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006545.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,157882,0.1303,0.0366,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002067.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,146257,0.1454,0.0321,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001396.dcm,mr,study_005,OK,1.2.840.10008.1.2,248,256,1,0,1,232368,41651,0.0924,0.0262,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001711.dcm,mr,study_004,OK,1.2.840.10008.1.2,417,972,1,0,1,919914,265620,0.1887,0.0516,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001498.dcm,mr,study_002,OK,1.2.840.10008.1.2,512,512,1,0,1,632146,95796,0.1675,0.0332,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002613.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528922,154268,0.1693,0.0392,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002086.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,142931,0.1461,0.0302,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_004014.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528872,171338,0.1661,0.0341,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000620.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190756,25957,0.1239,0.0239,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000931.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,152435,0.1857,0.0537,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003568.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,141916,0.1814,0.0502,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002084.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,156009,0.1919,0.0392,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001730.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,684,1,0,1,704870,200452,0.2199,0.0527,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002710.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,297990,0.1521,0.0521,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001010.dcm,mr,study_005,OK,1.2.840.10008.1.2,192,192,1,0,1,167446,16473,0.0795,0.0167,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000420.dcm,mr,study_005,OK,1.2.840.10008.1.2,160,160,1,0,1,147452,8826,0.1561,0.0278,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003621.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,174878,0.1457,0.0343,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001325.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,154139,0.181,0.0498,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001536.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,142501,0.1843,0.0407,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005941.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528960,143719,0.1577,0.0595,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005727.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528968,285154,0.1819,0.0323,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003095.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528878,144282,0.1074,0.0282,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000177.dcm,mr,study_003,OK,1.2.840.10008.1.2,384,300,1,0,1,328992,26468,0.1715,0.0287,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001537.dcm,mr,study_004,OK,1.2.840.10008.1.2,192,192,1,0,1,167452,20511,0.169,0.0245,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001477.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,133851,0.1877,0.0276,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001204.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,529056,119842,0.2012,0.0446,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002667.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,249771,0.2277,0.0437,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001502.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,148766,0.1146,0.0245,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003707.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,174891,0.2091,0.0549,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002859.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,277314,0.2097,0.104,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005084.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,328849,0.2112,0.1028,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005585.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528964,269077,0.2306,0.1013,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003087.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528914,150719,0.2578,0.0836,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001177.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,140379,0.247,0.0317,
LocalDatasets/medical-dicom-organized/xa/study_004/instance_000093.dcm,xa,study_004,OK,1.2.840.10008.1.2,5120,5120,1,0,1,23860118,8950192,3.4728,1.8674,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000417.dcm,mr,study_005,OK,1.2.840.10008.1.2,160,160,1,0,1,147308,9088,0.0931,0.0129,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001495.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,160,160,1,0,1,216926,9914,0.1014,0.0215,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004960.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,336205,0.1687,0.0385,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003505.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,143461,0.1721,0.0442,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000433.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,143570,0.1472,0.0448,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000777.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,732,1,0,1,754122,305928,0.2301,0.045,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000734.dcm,mr,study_005,OK,1.2.840.10008.1.2,208,256,1,0,1,200210,23774,0.1741,0.0367,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000535.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528822,150532,0.1836,0.0416,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002107.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,147283,0.1791,0.0612,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000689.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528892,149548,0.2181,0.0589,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003244.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,151952,0.1528,0.0365,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001077.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,142417,0.1746,0.0466,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001045.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,529054,105235,0.1873,0.0311,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001585.dcm,mr,study_003,OK,1.2.840.10008.1.2,280,320,1,0,1,293492,75482,0.1007,0.0389,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000600.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528822,151456,0.1516,0.0454,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003192.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528884,148869,0.1732,0.0473,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000782.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,262427,0.1973,0.0654,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001734.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,684,1,0,1,704870,196280,0.1351,0.0631,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001301.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,154821,0.1666,0.0278,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000662.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190754,25216,0.0854,0.0159,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002036.dcm,mr,study_004,OK,1.2.840.10008.1.2,270,320,1,0,1,288738,57187,0.1703,0.0327,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001011.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,531,1,0,1,548358,167198,0.177,0.0358,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002057.dcm,mr,study_002,OK,1.2.840.10008.1.2,512,272,1,0,1,385442,49344,0.1713,0.0381,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001461.dcm,mr,study_004,OK,1.2.840.10008.1.2,192,192,1,0,1,167452,23074,0.1623,0.0352,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000534.dcm,mr,study_001,OK,1.2.840.10008.1.2,512,272,1,0,1,381424,49001,0.1635,0.0222,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000162.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528880,144839,0.1858,0.0278,
LocalDatasets/medical-dicom-organized/xa/study_005/instance_000060.dcm,xa,study_005,OK,1.2.840.10008.1.2,1024,1024,1,0,1,2132170,684919,0.5527,0.1154,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002225.dcm,mr,study_002,OK,1.2.840.10008.1.2,384,384,1,0,1,403122,107271,0.1703,0.0326,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004158.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,312140,0.1584,0.0514,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001378.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528872,146287,0.1669,0.0466,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001122.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528862,166345,0.1877,0.0685,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001707.dcm,mr,study_003,OK,1.2.840.10008.1.2,320,300,1,0,1,323644,64387,0.1632,0.0281,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002051.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,146538,0.2271,0.0281,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000077.dcm,mr,study_005,OK,1.2.840.10008.1.2,180,180,1,0,1,172218,14225,0.1018,0.014,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000258.dcm,mr,study_001,OK,1.2.840.10008.1.2,224,256,1,0,1,217806,76453,0.1106,0.0461,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002800.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,285304,0.1849,0.0497,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001541.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,535,512,1,0,1,552356,167319,0.1346,0.053,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001195.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,529056,120032,0.1283,0.0549,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001488.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528872,135781,0.1946,0.0629,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002547.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,150448,0.2544,0.0526,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000918.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528894,143105,0.178,0.0474,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002122.dcm,mr,study_002,OK,1.2.840.10008.1.2,270,320,1,0,1,288808,54286,0.1286,0.0241,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001050.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,529054,105704,0.1826,0.0455,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002463.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528916,153696,0.2089,0.0423,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005424.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528964,279819,0.1983,0.0655,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001256.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528846,175650,0.1776,0.0673,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002498.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528918,157577,0.1871,0.0635,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000373.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,227339,0.2265,0.0714,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000146.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528842,229682,0.1437,0.0658,
LocalDatasets/medical-dicom-organized/dx/study_007/instance_000002.dcm,dx,study_007,OK,1.2.840.10008.1.2,3056,2544,1,0,1,15601850,6121504,2.2491,0.9173,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001756.dcm,mr,study_004,OK,1.2.840.10008.1.2,208,256,1,0,1,214752,41848,0.0938,0.0158,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002049.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,142701,0.1049,0.0297,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001157.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190796,19990,0.226,0.0304,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002023.dcm,mr,study_002,OK,1.2.840.10008.1.2,300,320,1,0,1,307274,59861,0.1571,0.0357,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001410.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528850,180423,0.1724,0.0258,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003093.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528878,146050,0.2529,0.0362,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001316.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,287677,0.2101,0.059,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003438.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528916,138195,0.2436,0.0788,
LocalDatasets/medical-dicom-organized/xa/study_005/instance_000036.dcm,xa,study_005,OK,1.2.840.10008.1.2,1024,1024,1,0,1,2132202,731215,0.2924,0.1036,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003730.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,171131,0.2371,0.0323,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001723.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528854,150498,0.2237,0.0648,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002945.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,279699,0.2014,0.0682,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002476.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528918,152867,0.2076,0.0642,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000544.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,143997,0.2525,0.0657,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001082.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,281576,0.1538,0.0648,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002759.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,292500,0.2331,0.0698,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000164.dcm,mr,study_002,OK,1.2.840.10008.1.2,160,160,1,0,1,147208,16013,0.1775,0.0295,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003285.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,150826,0.2391,0.0403,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002432.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528852,157347,0.1734,0.0417,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000002.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,656,1,0,1,676310,95150,0.1956,0.0554,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002477.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,561650,157686,0.1883,0.0613,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002400.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528852,156831,0.2002,0.0666,
